# Time (s),X (m),Y (m),Z (m),Vx (m/s),Vy (m/s),Vz (m/s),Ax (m/s²),Ay (m/s²),Az (m/s²),e0,e1,e2,e3,ω1 (rad/s),ω2 (rad/s),ω3 (rad/s),Latitude (°),Longitude (°),Pressure (Pa)
196.660000,40.977381,996.790413,997.298181,-2.582567,1.210420,-8.372667,0.039820,-0.025829,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053801,-103.535676,89823.913755
196.680000,40.925738,996.814617,997.130729,-2.581771,1.209904,-8.372606,0.039823,-0.025831,0.003054,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053801,-103.535676,89825.576617
196.700000,40.874110,996.838810,996.963277,-2.580976,1.209388,-8.372545,0.039826,-0.025833,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053802,-103.535677,89827.239482
196.720000,40.822498,996.862993,996.795827,-2.580180,1.208872,-8.372484,0.039829,-0.025835,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053802,-103.535678,89828.902351
196.740000,40.770902,996.887165,996.628378,-2.579385,1.208356,-8.372422,0.039831,-0.025836,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053802,-103.535678,89830.565225
196.760000,40.719321,996.911328,996.460930,-2.578590,1.207840,-8.372361,0.039834,-0.025838,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053802,-103.535679,89832.228106
196.780000,40.667757,996.935480,996.293483,-2.577794,1.207324,-8.372300,0.039836,-0.025839,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053803,-103.535679,89833.890996
196.800000,40.616209,996.959621,996.126038,-2.576999,1.206808,-8.372239,0.039838,-0.025840,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053803,-103.535680,89835.553896
196.820000,40.564677,996.983752,995.958593,-2.576203,1.206292,-8.372178,0.039840,-0.025841,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053803,-103.535680,89837.216807
196.840000,40.513160,997.007873,995.791150,-2.575408,1.205776,-8.372117,0.039841,-0.025842,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053803,-103.535681,89838.879731
196.860000,40.461660,997.031984,995.623709,-2.574613,1.205260,-8.372056,0.039843,-0.025843,0.003053,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053803,-103.535681,89840.542670
196.880000,40.410175,997.056084,995.456268,-2.573817,1.204744,-8.371995,0.039844,-0.025844,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053804,-103.535682,89842.205626
196.900000,40.358707,997.080174,995.288829,-2.573022,1.204228,-8.371934,0.039845,-0.025845,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053804,-103.535682,89843.868599
196.920000,40.307254,997.104253,995.121391,-2.572226,1.203712,-8.371873,0.039845,-0.025845,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053804,-103.535683,89845.531591
196.940000,40.255817,997.128323,994.953954,-2.571431,1.203196,-8.371812,0.039845,-0.025845,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053804,-103.535683,89847.194604
196.960000,40.204396,997.152381,994.786518,-2.570636,1.202680,-8.371751,0.039845,-0.025845,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053804,-103.535684,89848.857639
196.980000,40.152991,997.176430,994.619083,-2.569840,1.202164,-8.371690,0.039845,-0.025845,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053805,-103.535685,89850.520698
197.000000,40.101603,997.200468,994.451650,-2.569045,1.201649,-8.371629,0.039844,-0.025844,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053805,-103.535685,89852.183782
197.020000,40.050230,997.224496,994.284218,-2.568249,1.201133,-8.371568,0.039843,-0.025844,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053805,-103.535686,89853.846893
197.040000,39.998873,997.248513,994.116787,-2.567454,1.200617,-8.371507,0.039842,-0.025843,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053805,-103.535686,89855.510033
197.060000,39.947531,997.272521,993.949358,-2.566659,1.200101,-8.371446,0.039840,-0.025842,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053806,-103.535687,89857.173203
197.080000,39.896206,997.296517,993.781930,-2.565863,1.199585,-8.371384,0.039838,-0.025840,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053806,-103.535687,89858.836404
197.100000,39.844897,997.320504,993.614502,-2.565068,1.199069,-8.371323,0.039836,-0.025839,0.003052,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053806,-103.535688,89860.499638
197.120000,39.793604,997.344480,993.447077,-2.564273,1.198553,-8.371262,0.039833,-0.025837,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053806,-103.535688,89862.162906
197.140000,39.742326,997.368446,993.279652,-2.563477,1.198037,-8.371201,0.039830,-0.025835,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053806,-103.535689,89863.826211
197.160000,39.691065,997.392401,993.112228,-2.562682,1.197521,-8.371140,0.039826,-0.025833,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053807,-103.535689,89865.489553
197.180000,39.639819,997.416347,992.944806,-2.561886,1.197005,-8.371079,0.039822,-0.025830,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053807,-103.535690,89867.152934
197.200000,39.588590,997.440281,992.777385,-2.561091,1.196489,-8.371018,0.039817,-0.025827,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053807,-103.535690,89868.816356
197.220000,39.537376,997.464206,992.609965,-2.560296,1.195973,-8.370957,0.039812,-0.025824,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053807,-103.535691,89870.479820
197.240000,39.486179,997.488120,992.442547,-2.559500,1.195458,-8.370896,0.039806,-0.025820,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053808,-103.535692,89872.143328
197.260000,39.434997,997.512024,992.275130,-2.558705,1.194942,-8.370835,0.039800,-0.025816,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053808,-103.535692,89873.806881
197.280000,39.383831,997.535917,992.107713,-2.557910,1.194426,-8.370774,0.039794,-0.025812,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053808,-103.535693,89875.470481
197.300000,39.332681,997.559800,991.940298,-2.557114,1.193910,-8.370713,0.039787,-0.025807,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053808,-103.535693,89877.134129
197.320000,39.281548,997.583673,991.772885,-2.556319,1.193394,-8.370652,0.039779,-0.025803,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053808,-103.535694,89878.797827
197.340000,39.230430,997.607535,991.605472,-2.555524,1.192878,-8.370591,0.039771,-0.025797,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053809,-103.535694,89880.461576
197.360000,39.179328,997.631387,991.438061,-2.554728,1.192362,-8.370530,0.039762,-0.025792,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053809,-103.535695,89882.125379
197.380000,39.128242,997.655229,991.270651,-2.553933,1.191846,-8.370469,0.039753,-0.025786,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053809,-103.535695,89883.789233
197.400000,39.077172,997.679060,991.103242,-2.553138,1.191330,-8.370408,0.039743,-0.025780,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053809,-103.535696,89885.453133
197.420000,39.026118,997.702881,990.935835,-2.552342,1.190814,-8.370347,0.039732,-0.025773,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053809,-103.535696,89887.117072
197.440000,38.975079,997.726692,990.768428,-2.551547,1.190299,-8.370286,0.039722,-0.025766,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053810,-103.535697,89888.781044
197.460000,38.924057,997.750492,990.601023,-2.550752,1.189783,-8.370225,0.039711,-0.025759,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053810,-103.535697,89890.445042
197.480000,38.873051,997.774282,990.433619,-2.549956,1.189267,-8.370164,0.039699,-0.025752,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053810,-103.535698,89892.109058
197.500000,38.822060,997.798062,990.266216,-2.549161,1.188751,-8.370103,0.039688,-0.025745,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053810,-103.535699,89893.773085
197.520000,38.771086,997.821831,990.098815,-2.548366,1.188235,-8.370042,0.039676,-0.025737,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053811,-103.535699,89895.437118
197.540000,38.720127,997.845590,989.931415,-2.547570,1.187719,-8.369981,0.039665,-0.025730,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053811,-103.535700,89897.101150
197.560000,38.669185,997.869339,989.764016,-2.546775,1.187203,-8.369920,0.039653,-0.025722,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053811,-103.535700,89898.765172
197.580000,38.618258,997.893078,989.596618,-2.545980,1.186687,-8.369859,0.039641,-0.025715,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053811,-103.535701,89900.429179
197.600000,38.567347,997.916806,989.429221,-2.545184,1.186171,-8.369798,0.039630,-0.025707,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053811,-103.535701,89902.093164
197.620000,38.516452,997.940523,989.261826,-2.544389,1.185656,-8.369737,0.039618,-0.025700,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053812,-103.535702,89903.757120
197.640000,38.465573,997.964231,989.094432,-2.543594,1.185140,-8.369676,0.039607,-0.025693,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053812,-103.535702,89905.421040
197.660000,38.414710,997.987928,988.927039,-2.542798,1.184624,-8.369615,0.039596,-0.025686,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053812,-103.535703,89907.084917
197.680000,38.363863,998.011615,988.759647,-2.542003,1.184108,-8.369554,0.039585,-0.025679,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053812,-103.535703,89908.748744
197.700000,38.313031,998.035292,988.592256,-2.541208,1.183592,-8.369493,0.039575,-0.025672,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053812,-103.535704,89910.412515
197.720000,38.262215,998.058958,988.424867,-2.540413,1.183076,-8.369432,0.039565,-0.025666,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053813,-103.535704,89912.076223
197.740000,38.211416,998.082614,988.257479,-2.539617,1.182560,-8.369371,0.039556,-0.025660,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053813,-103.535705,89913.739861
197.760000,38.160632,998.106260,988.090092,-2.538822,1.182045,-8.369310,0.039547,-0.025655,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053813,-103.535705,89915.403422
197.780000,38.109864,998.129895,987.922707,-2.538027,1.181529,-8.369249,0.039539,-0.025649,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053813,-103.535706,89917.066900
197.800000,38.059112,998.153520,987.755322,-2.537232,1.181013,-8.369188,0.039531,-0.025645,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053813,-103.535707,89918.730286
197.820000,38.008375,998.177135,987.587939,-2.536437,1.180497,-8.369127,0.039524,-0.025640,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053814,-103.535707,89920.393576
197.840000,37.957655,998.200740,987.420557,-2.535641,1.179981,-8.369066,0.039518,-0.025637,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053814,-103.535708,89922.056761
197.860000,37.906950,998.224334,987.253176,-2.534846,1.179466,-8.369005,0.039513,-0.025633,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053814,-103.535708,89923.719836
197.880000,37.856261,998.247918,987.085797,-2.534051,1.178950,-8.368944,0.039509,-0.025631,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053814,-103.535709,89925.382792
197.900000,37.805588,998.271492,986.918418,-2.533256,1.178434,-8.368883,0.039506,-0.025629,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053815,-103.535709,89927.045624
197.920000,37.754931,998.295055,986.751041,-2.532461,1.177918,-8.368822,0.039504,-0.025627,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053815,-103.535710,89928.708324
197.940000,37.704290,998.318609,986.583666,-2.531666,1.177402,-8.368761,0.039503,-0.025627,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053815,-103.535710,89930.370886
197.960000,37.653664,998.342152,986.416291,-2.530871,1.176887,-8.368700,0.039503,-0.025627,0.003051,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053815,-103.535711,89932.033303
197.980000,37.603055,998.365684,986.248917,-2.530076,1.176371,-8.368639,0.039504,-0.025627,0.003050,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053815,-103.535711,89933.695568
198.000000,37.552461,998.389207,986.081545,-2.529280,1.175855,-8.368578,0.039507,-0.025629,0.003050,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053816,-103.535712,89935.357675
198.020000,37.501882,998.412719,985.914174,-2.528485,1.175340,-8.368517,0.039511,-0.025632,0.003050,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053816,-103.535712,89937.019615
198.040000,37.451320,998.436221,985.746804,-2.527690,1.174824,-8.368456,0.039516,-0.025635,0.003050,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053816,-103.535713,89938.681383
198.060000,37.400774,998.459713,985.579436,-2.526895,1.174308,-8.368395,0.039523,-0.025639,0.003050,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053816,-103.535713,89940.342972
198.080000,37.350243,998.483195,985.412069,-2.526100,1.173793,-8.368334,0.039531,-0.025644,0.003050,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053816,-103.535714,89942.004375
198.100000,37.299728,998.506666,985.244702,-2.525305,1.173277,-8.368273,0.039541,-0.025651,0.003050,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053817,-103.535714,89943.665585
198.120000,37.249228,998.530127,985.077338,-2.524510,1.172761,-8.368212,0.039552,-0.025658,0.003049,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053817,-103.535715,89945.326595
198.140000,37.198745,998.553578,984.909974,-2.523716,1.172246,-8.368151,0.039565,-0.025666,0.003049,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053817,-103.535716,89946.987399
198.160000,37.148277,998.577018,984.742611,-2.522921,1.171730,-8.368091,0.039580,-0.025676,0.003049,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053817,-103.535716,89948.647989
198.180000,37.097825,998.600449,984.575250,-2.522126,1.171214,-8.368030,0.039597,-0.025686,0.003049,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053818,-103.535717,89950.308360
198.200000,37.047389,998.623869,984.407890,-2.521331,1.170699,-8.367969,0.039615,-0.025698,0.003048,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053818,-103.535717,89951.968503
198.220000,36.996969,998.647279,984.240531,-2.520536,1.170183,-8.367908,0.039636,-0.025711,0.003048,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053818,-103.535718,89953.628412
198.240000,36.946564,998.670679,984.073174,-2.519741,1.169668,-8.367847,0.039658,-0.025726,0.003048,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053818,-103.535718,89955.288080
198.260000,36.896175,998.694068,983.905818,-2.518946,1.169152,-8.367786,0.039683,-0.025741,0.003048,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053818,-103.535719,89956.947501
198.280000,36.845802,998.717448,983.738462,-2.518152,1.168637,-8.367725,0.039710,-0.025758,0.003047,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053819,-103.535719,89958.606668
198.300000,36.795444,998.740817,983.571109,-2.517357,1.168121,-8.367664,0.039738,-0.025777,0.003047,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053819,-103.535720,89960.265573
198.320000,36.745102,998.764176,983.403756,-2.516562,1.167605,-8.367603,0.039769,-0.025796,0.003047,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053819,-103.535720,89961.924218
198.340000,36.694776,998.787524,983.236404,-2.515768,1.167090,-8.367542,0.039802,-0.025817,0.003046,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053819,-103.535721,89963.582706
198.360000,36.644466,998.810863,983.069054,-2.514974,1.166575,-8.367481,0.039834,-0.025838,0.003046,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053819,-103.535721,89965.241216
198.380000,36.594170,998.834192,982.901705,-2.514181,1.166061,-8.367420,0.039866,-0.025858,0.003045,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053820,-103.535722,89966.899929
198.400000,36.543891,998.857510,982.734357,-2.513388,1.165547,-8.367359,0.039895,-0.025876,0.003045,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053820,-103.535722,89968.559025
198.420000,36.493627,998.880819,982.567011,-2.512598,1.165034,-8.367298,0.039921,-0.025893,0.003045,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053820,-103.535723,89970.218684
198.440000,36.443377,998.904118,982.399665,-2.511809,1.164522,-8.367238,0.039942,-0.025906,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053820,-103.535724,89971.879089
198.460000,36.393144,998.927407,982.232321,-2.511022,1.164012,-8.367177,0.039957,-0.025916,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053820,-103.535724,89973.540419
198.480000,36.342925,998.950686,982.064978,-2.510238,1.163503,-8.367116,0.039965,-0.025921,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053821,-103.535725,89975.202855
198.500000,36.292721,998.973955,981.897637,-2.509456,1.162996,-8.367055,0.039964,-0.025920,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053821,-103.535725,89976.866577
198.520000,36.242532,998.997215,981.730296,-2.508677,1.162490,-8.366994,0.039954,-0.025914,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053821,-103.535726,89978.531767
198.540000,36.192358,999.020465,981.562957,-2.507902,1.161987,-8.366933,0.039932,-0.025900,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053821,-103.535726,89980.198605
198.560000,36.142199,999.043705,981.395619,-2.507130,1.161486,-8.366872,0.039899,-0.025879,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053822,-103.535727,89981.867272
198.580000,36.092054,999.066936,981.228282,-2.506362,1.160987,-8.366811,0.039851,-0.025849,0.003044,0.427803,-0.513332,0.743859,-0.011221,-0.466846,0.639118,0.593894,31.053822,-103.535727,89983.537948
